SCALERANK,NATSCALE,LABELRANK,FEATURECLA,NAME,NAMEPAR,NAMEALT,DIFFASCII,NAMEASCII,ADM0CAP,CAPALT,CAPIN,WORLDCITY,MEGACITY,SOV0NAME,SOV_A3,ADM0NAME,ADM0_A3,ADM1NAME,ISO_A2,NOTE,LATITUDE,LONGITUDE,CHANGED,NAMEDIFF,DIFFNOTE,POP_MAX,POP_MIN,POP_OTHER,RANK_MAX,RANK_MIN,GEONAMEID,MEGANAME,LS_NAME,LS_MATCH,CHECKME,MAX_POP10,MAX_POP20,MAX_POP50,MAX_POP300,MAX_POP310,MAX_NATSCA,MIN_AREAKM,MAX_AREAKM,MIN_AREAMI,MAX_AREAMI,MIN_PERKM,MAX_PERKM,MIN_PERMI,MAX_PERMI,MIN_BBXMIN,MAX_BBXMIN,MIN_BBXMAX,MAX_BBXMAX,MIN_BBYMIN,MAX_BBYMIN,MIN_BBYMAX,MAX_BBYMAX,MEAN_BBXC,MEAN_BBYC,COMPARE,GN_ASCII,FEATURE_CL,FEATURE_CO,ADMIN1_COD,GN_POP,ELEVATION,GTOPO30,TIMEZONE,GEONAMESNO,UN_FID,UN_ADM0,UN_LAT,UN_LONG,POP1950,POP1955,POP1960,POP1965,POP1970,POP1975,POP1980,POP1985,POP1990,POP1995,POP2000,POP2005,POP2010,POP2015,POP2020,POP2025,POP2050,CITYALT,airport,time,valid,timetoairport
6,30,1,Populated place,Wuhai,,,0,Wuhai,0,0,,0,0,China,CHN,China,CHN,Nei Mongol,CN,,39.664696,106.812229,1,1,Added place. Population from GeoNames.,218427,218427,0,10,10,1791249,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Wuhai,P,PPL,20,218427,0,1109,Asia/Chongqing,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,WUA,22.856535618726795,true,0.3777777777777778 
6,30,1,Populated place,Jining,,,0,Jining,0,0,,0,0,China,CHN,China,CHN,Nei Mongol,CN,,41.029988,113.080012,1,0,Changed scale rank.,281716,258757,6638250,10,10,2036458,,Jining1,1,0,281716,281716,0,0,0,20,73,73,28,28,74,74,46,46,113.05,113.05,113.166667,113.166667,40.966667,40.966667,41.091667,41.091667,113.10878,41.038467,0,Jining,P,PPL,20,258757,0,1414,Asia/Harbin,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,HET,21.467679048158193,true,1.7252777777777777 
6,30,1,Populated place,Erenhot,,,0,Erenhot,0,0,,0,0,China,CHN,China,CHN,Nei Mongol,CN,,43.661558,111.965455,1,0,Changed scale rank.,22287,16427,0,7,6,2037485,,Erenhot,1,0,22287,0,0,0,0,10,13,13,5,5,27,27,17,17,111.958333,111.958333,112.041667,112.041667,43.633333,43.633333,43.666667,43.666667,111.995833,43.650198,0,Erenhot,P,PPL,20,16427,0,966,Asia/Harbin,GeoNames match with ascii name + lat + long whole numbers.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,HET,25.525179048158193,true,5.782777777777778 
6,30,2,Admin-1 region capital,Matsuyama,,,0,Matsuyama,0,0,,0,0,Japan,JPN,Japan,JPN,Ehime,JP,,33.845543,132.765839,1,0,Changed feature to Admin-0 region capital. Changed scale rank.,533541,516637,532929,11,11,-1,,Matsuyama,1,0,533541,533541,0,0,0,20,188,188,72,72,146,146,91,91,132.683333,132.683333,132.925,132.925,33.725,33.725,33.908333,33.908333,132.771277,33.822544,0,,,,0,0,0,0,,"No GeoNames match due to small population, not in GeoNames, or poor NEV placement.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MYJ,20.08047661347359,true,0.16833333333333333 
6,30,2,Populated place,Kagoshima,,,0,Kagoshima,0,0,,0,0,Japan,JPN,Japan,JPN,Kagoshima,JP,,31.585965,130.561064,1,0,Changed scale rank.,555352,516833,516677,11,11,1860827,,Kagoshima,1,0,516833,516833,0,0,0,20,107,107,41,41,69,69,43,43,130.491667,130.491667,130.6,130.6,31.466667,31.466667,31.658333,31.658333,130.533505,31.576769,0,Kagoshima,P,PPLA,18,555352,0,58,Asia/Tokyo,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,KOJ,20.52729108152515,true,0.5377777777777778 
6,30,1,Populated place,Heihe,,,0,Heihe,0,0,,0,0,China,CHN,China,CHN,Heilongjiang,CN,,50.250019,127.446009,1,0,Location adjusted. Changed scale rank.,109427,419,0,9,2,2036973,,Heihe,1,0,419,419,419,0,0,50,1,1,0,0,5,5,3,3,127.45,127.45,127.466667,127.466667,50.216667,50.216667,50.225,50.225,127.458333,50.220833,0,Heihe,P,PPL,8,109427,0,141,Asia/Harbin,GeoNames match with ascii name + lat + long whole numbers.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,HEK,24.789292324200805,true,0.14444444444444443 
6,30,1,Populated place,Yichun,,"Yichun, Heilongjiang",0,Yichun,0,0,,0,1,China,CHN,China,CHN,Heilongjiang,CN,,47.699942,128.899977,1,0,Changed scale rank.,777000,109223,0,11,9,2033413,"Yichun, Heilongjiang",Yichun,1,0,109223,109223,0,0,0,20,21,21,8,8,30,30,18,18,128.833333,128.833333,128.925,128.925,47.7,47.7,47.741667,47.741667,128.882545,47.721509,0,Yichun,P,PPL,8,155762,0,490,Asia/Harbin,Geonames ascii name + lat.d + long.d matching.,140,China,47.73,128.9,554,587,622,660,699,741,785,832,882,849,816,785,777,785,848,928,997,,JMU,27.569351830090774,true,3.2061111111111114 
6,30,1,Populated place,Qitaihe,,,0,Qitaihe,0,0,,0,0,China,CHN,China,CHN,Heilongjiang,CN,,45.799981,130.850039,1,0,Changed scale rank.,450617,345033,410728,10,10,2035261,,Qitaihe,1,0,450617,0,0,0,0,10,211,211,81,81,165,165,103,103,130.791667,130.791667,131.225,131.225,45.733333,45.733333,45.858333,45.858333,130.971712,45.794979,0,Qitaihe,P,PPL,8,345033,0,196,Asia/Harbin,GeoNames match with ascii name + lat + long whole numbers.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,JXA,25.416110201306974,true,1.018888888888889 
6,30,1,Populated place,Arxan,,,0,Arxan,0,0,,0,0,China,CHN,China,CHN,Nei Mongol,CN,,47.183307,119.96662,1,0,Changed scale rank.,32023,32023,0,7,7,-1,,Arxan,1,0,32023,32023,0,0,0,20,5,5,2,2,9,9,6,6,119.925,119.925,119.95,119.95,47.158333,47.158333,47.183333,47.183333,119.9375,47.170833,0,,,,0,0,0,0,,"No GeoNames match due to small population, not in GeoNames, or poor NEV placement.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,HLH,23.357988374893964,true,4.450555555555556 
6,30,1,Populated place,Xilinhot,,,0,Xilinhot,0,0,,0,0,China,CHN,China,CHN,Nei Mongol,CN,,43.944332,116.044327,1,0,Changed scale rank.,120965,111348,0,9,9,2033824,,Xilinhot,1,0,111348,111348,0,0,0,20,27,27,10,10,27,27,17,17,116.05,116.05,116.125,116.125,43.916667,43.916667,43.975,43.975,116.087306,43.946996,0,Xilin Hot,P,PPL,20,120965,0,994,Asia/Harbin,GeoNames spatial join with similar names only.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,XIL,18.501673953382753,true,0.2111111111111111 
6,30,1,Populated place,Manzhouli,,,0,Manzhouli,0,0,,0,0,China,CHN,China,CHN,Nei Mongol,CN,,49.599982,117.429979,1,0,Changed scale rank.,93620,54808,0,8,8,2035836,,Manzhouli,1,0,93620,93620,0,0,0,20,18,18,7,7,26,26,16,16,117.408333,117.408333,117.5,117.5,49.566667,49.566667,49.6,49.6,117.452604,49.583073,0,Manzhouli,P,PPL,20,54808,0,630,Asia/Harbin,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NZH,18.675620796108667,true,0.22972222222222222 
6,30,1,Populated place,Hegang,,,0,Hegang,0,0,,0,0,China,CHN,China,CHN,Heilongjiang,CN,,47.400012,130.370016,1,0,Changed scale rank.,743307,572360,0,11,11,2036986,,Hegang,1,0,572360,0,0,0,0,10,116,116,45,45,92,92,57,57,130.175,130.175,130.358333,130.358333,47.2,47.2,47.391667,47.391667,130.27298,47.29899,0,Hegang,P,PPL,8,743307,0,207,Asia/Harbin,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,JMU,25.644074052312998,true,1.2808333333333333 
6,30,1,Populated place,Mudangiang,,Mudanjiang,0,Mudangiang,0,0,,0,1,China,CHN,China,CHN,Heilongjiang,CN,,44.575017,129.590012,1,0,Changed scale rank.,1244000,665915,702067,12,11,2035715,Mudanjiang,Mudangiang,1,0,732112,732112,732112,0,0,50,175,175,68,68,178,178,110,110,129.516667,129.516667,129.725,129.725,44.475,44.475,44.708333,44.708333,129.622582,44.587179,0,Mudanjiang,P,PPL,8,665915,0,246,Asia/Harbin,GeoNames spatial join with similar names only.,83,China,44.58,129.59,209,245,287,337,396,464,545,640,751,868,1004,1171,1244,1355,1521,1662,1778,,MDG,21.706672085949528,true,0.20388888888888887 
6,30,1,Populated place,Nehe,,,0,Nehe,0,0,,0,0,China,CHN,China,CHN,Heilongjiang,CN,,48.489998,124.880015,1,0,Changed scale rank.,108253,41622,41390,9,7,2035610,,Nehe,1,0,41622,41622,0,0,0,20,22,22,8,8,30,30,18,18,124.808333,124.808333,124.908333,124.908333,48.458333,48.458333,48.508333,48.508333,124.860307,48.482675,0,Nehe,P,PPL,8,108253,0,207,Asia/Harbin,GeoNames match with ascii name + lat + long whole numbers.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NDG,21.417241008632296,true,2.1927777777777777 
6,30,2,Populated place,Muroran,,,0,Muroran,0,0,,0,0,Japan,JPN,Japan,JPN,Hokkaido,JP,,42.349959,140.980015,1,0,Changed scale rank.,155676,96197,0,9,8,2129101,,Muroran,1,0,155676,155676,0,0,0,20,80,80,31,31,105,105,65,65,140.941667,140.941667,141.191667,141.191667,42.3,42.3,42.466667,42.466667,141.04332,42.375595,0,Muroran,P,PPL,12,96197,0,11,Asia/Tokyo,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,HKD,30.683804488698808,true,2.5480555555555555 
6,30,1,Populated place,Nenjiang,,,0,Nenjiang,0,0,,0,0,China,CHN,China,CHN,Heilongjiang,CN,,49.179981,125.23002,1,0,Changed scale rank.,87236,72134,71159,8,8,2035601,,Nenjiang,1,2,72134,72134,0,0,0,20,29,29,11,11,43,43,27,27,125.183333,125.183333,125.275,125.275,49.133333,49.133333,49.2,49.2,125.230801,49.168546,0,Nenjiang,P,PPL,8,87236,0,223,Asia/Harbin,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,JGD,28.81984595674369,true,3.4188888888888886 
6,30,2,Populated place,Kanazawa,,,0,Kanazawa,0,0,,0,0,Japan,JPN,Japan,JPN,Ishikawa,JP,,36.560002,136.640021,1,0,Changed scale rank.,551249,458937,539988,11,10,1860243,,Kanazawa,1,0,551249,551249,0,0,0,20,166,166,64,64,105,105,65,65,136.55,136.55,136.708333,136.708333,36.45,36.45,36.675,36.675,136.63,36.56684,0,Kanazawa,P,PPLA,15,458937,0,36,Asia/Tokyo,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,KMQ,20.705086334846964,true,0.4630555555555556 
6,30,2,Populated place,Asahikawa,,,0,Asahikawa,0,0,,0,0,Japan,JPN,Japan,JPN,Hokkaido,JP,,43.755015,142.379981,1,0,Changed scale rank.,356612,325547,319732,10,10,2130629,,Asahikawa,1,0,325547,325547,0,0,0,20,116,116,45,45,78,78,49,49,142.283333,142.283333,142.466667,142.466667,43.716667,43.716667,43.841667,43.841667,142.38496,43.783088,0,Asahikawa,P,PPL,12,356612,0,112,Asia/Tokyo,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,AKJ,21.783295898530987,true,0.25972222222222224 
6,30,2,Populated place,Yokohama,,,0,Yokohama,0,0,,0,0,Japan,JPN,Japan,JPN,Kanagawa,JP,,35.320026,139.580048,1,0,Changed scale rank.,3697894,3697894,3779287,12,12,1848354,,Yokohama,1,0,4057439,7248874,0,0,0,20,657,1244,254,480,271,457,169,284,139.166667,139.216667,139.75,139.75,35.175,35.175,35.516183,35.685976,139.485006,35.396338,0,Yokohama,P,PPLA,19,3574443,0,1,Asia/Tokyo,GeoNames match with ascii name + lat + long whole numbers.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,HND,18.569279816367956,true,0.5975 
6,30,2,Populated place,Akita,,,0,Akita,0,0,,0,0,Japan,JPN,Japan,JPN,Akita,JP,,39.709991,140.089991,1,0,Changed scale rank.,320069,281856,281119,10,10,2113126,,Akita,1,0,281856,281856,0,0,0,20,100,100,39,39,80,80,50,50,140.033333,140.033333,140.166667,140.166667,39.641667,39.641667,39.833333,39.833333,140.098869,39.73016,0,Akita,P,PPL,2,320069,0,23,Asia/Tokyo,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,AXT,28.848389201838263,true,0.31333333333333335 
6,30,2,Populated place,Aomori,,,0,Aomori,0,0,,0,0,Japan,JPN,Japan,JPN,Aomori,JP,,40.825039,140.710005,1,0,Changed scale rank.,298394,264749,253533,10,10,2130658,,Aomori,1,0,264749,264749,0,0,0,20,96,96,37,37,106,106,66,66,140.65,140.65,140.841667,140.841667,40.766667,40.766667,40.991667,40.991667,140.739144,40.829904,0,Aomori,P,PPLA,3,298394,0,3,Asia/Tokyo,GeoNames match with ascii name + lat + long whole numbers.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,AOJ,28.561368163514068,true,0.24416666666666667 
6,30,2,Populated place,Hirosaki,,,0,Hirosaki,0,0,,0,0,Japan,JPN,Japan,JPN,Aomori,JP,,40.56999,140.47002,1,0,Changed scale rank.,174972,168429,167556,9,9,2130057,,Hirosaki,1,0,168429,168429,0,0,0,20,68,68,26,26,73,73,45,45,140.408333,140.408333,140.525,140.525,40.558333,40.558333,40.666667,40.666667,140.472196,40.607372,0,Hirosaki,P,PPL,3,174972,0,38,Asia/Tokyo,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,AOJ,28.827757052402955,true,0.5105555555555555 
6,30,2,Admin-1 capital,Kobe,,,0,Kobe,0,0,,0,0,Japan,JPN,Japan,JPN,Hyogo,JP,,34.679988,135.169982,1,0,Changed feature class. Changed scale rank.,1528478,1528478,2699000,12,12,1859171,,Kobe,1,0,2703583,2720411,0,0,0,20,670,681,259,263,408,426,254,265,134.508333,134.542259,135.314657,135.314657,34.625,34.625,34.916667,34.916667,134.903596,34.748527,0,Kobe,P,PPLA,13,1528478,0,29,Asia/Tokyo,GeoNames match general.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,UKB,22.38952265228749,true,0.21888888888888888 
6,30,2,Populated place,Hachinohe,,,0,Hachinohe,0,0,,0,0,Japan,JPN,Japan,JPN,Aomori,JP,,40.509994,141.540032,1,0,Changed scale rank.,239046,212104,211063,10,10,2130203,,Hachinohe,1,0,212104,212104,0,0,0,20,64,64,25,25,58,58,36,36,141.433333,141.433333,141.575,141.575,40.466667,40.466667,40.566667,40.566667,141.50119,40.519983,0,Hachinohe,P,PPL,3,239046,0,20,Asia/Tokyo,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MSJ,21.492910803226835,true,0.538888888888889 
6,30,1,Populated place,Sorong,,,0,Sorong,0,0,,0,0,Indonesia,IDN,Indonesia,IDN,Irian Jaya Barat,ID,,-0.855414,131.284999,1,0,Changed scale rank.,125535,125535,0,9,9,1626542,,Sorong,1,0,0,30245,0,0,0,20,10,10,4,4,17,17,10,10,131.266667,131.266667,131.308333,131.308333,-0.9,-0.9,-0.866667,-0.866667,131.286111,-0.884722,0,Sorong,P,PPL,36,125535,0,32,Asia/Jayapura,GeoNames match with ascii name + lat + long whole numbers.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SOQ,29.364136885432284,true,0.12222222222222222 
6,30,2,Populated place,Morioka,,,0,Morioka,0,0,,0,0,Japan,JPN,Japan,JPN,Iwate,JP,,39.720016,141.130031,1,0,Changed scale rank.,295172,294393,291657,10,10,2111834,,Morioka,1,0,294393,294393,0,0,0,20,107,107,41,41,94,94,59,59,141.058333,141.058333,141.191667,141.191667,39.625,39.625,39.783333,39.783333,141.133333,39.712037,0,Morioka,P,PPLA,16,295172,0,136,Asia/Tokyo,GeoNames match with ascii name + lat + long whole numbers.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,HNA,29.043181558781622,true,0.5036111111111111 
6,30,2,Populated place,Fukushima,,,0,Fukushima,0,0,,0,0,Japan,JPN,Japan,JPN,Fukushima,JP,,37.740008,140.47002,1,0,Changed scale rank.,294237,263686,241903,10,10,2112923,,Fukushima,1,0,263686,263686,0,0,0,20,103,103,40,40,88,88,55,55,140.408333,140.408333,140.575,140.575,37.675,37.675,37.85,37.85,140.472368,37.777193,0,Fukushima,P,PPLA,8,294237,0,89,Asia/Tokyo,GeoNames match with ascii name + lat + long whole numbers.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,FKS,30.018093078347412,true,1.06 
6,30,8,Admin-1 capital,Puerto Barrios,,,0,Puerto Barrios,0,0,,0,0,Guatemala,GTM,Guatemala,GTM,Izabal,GT,,15.717495,-88.592652,1,0,Location adjusted. Changed scale rank.,56605,53150,0,8,8,3591062,,Puerto Barrios,1,0,53150,0,0,0,0,10,14,14,5,5,18,18,11,11,-88.608333,-88.608333,-88.575,-88.575,15.691667,15.691667,15.741667,15.741667,-88.58848,15.717402,0,Puerto Barrios,P,PPL,9,56605,0,5,America/Guatemala,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,PND,32.72998746995442,true,10.515833333333335 
6,30,2,Populated place,Niigata,,,0,Niigata,0,0,,0,0,Japan,JPN,Japan,JPN,Niigata,JP,,37.919997,139.04003,1,0,Changed scale rank.,569797,505272,568024,11,11,1855431,,Niigata,1,0,569797,569797,0,0,0,20,197,197,76,76,187,187,116,116,138.9,138.9,139.191667,139.191667,37.766667,37.766667,37.966667,37.966667,139.071893,37.884808,0,Niigata,P,PPLA,29,505272,0,1,Asia/Tokyo,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,KIJ,26.780592060179835,true,0.6883333333333332 
6,30,1,Populated place,Warangal,,,0,Warangal,0,0,,0,0,India,IND,India,IND,Andhra Pradesh,IN,,18.009998,79.57999,1,0,Changed scale rank.,1203853,865527,1506917,12,11,1252948,,Warangal,1,0,1203853,1203853,0,0,0,20,691,691,267,267,832,832,517,517,79.441667,79.441667,79.991667,79.991667,17.925,17.925,18.408333,18.408333,79.695147,18.109735,0,Warangal,P,PPL,2,557802,0,302,Asia/Kolkata,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,HYD,16.923738330667,true,2.0366666666666666 
6,30,1,Populated place,Kakinada,,,0,Kakinada,0,0,,0,0,India,IND,India,IND,Andhra Pradesh,IN,,16.967477,82.237502,1,0,Changed scale rank.,292923,292923,1742329,10,10,1268561,,Kakinada,1,0,1512062,4753407,0,0,0,20,1141,4134,440,1596,762,3268,474,2030,81.285836,81.975513,82.3,82.491667,16.515435,16.7,17.266667,17.366667,82.013384,16.954362,0,Kakinada,P,PPL,2,292923,0,2,Asia/Kolkata,GeoNames match with ascii name + lat + long whole numbers.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,RJA,18.485043661510886,true,1.0016666666666667 
6,30,1,Populated place,Brahmapur,Berhampur,,0,Brahmapur,0,0,,0,0,India,IND,India,IND,Orissa,IN,,19.319995,84.799981,1,1,Name changed. Changed scale rank.,324726,324726,1828071,10,10,1275198,,Brahmapur,1,0,1671980,1672148,0,0,0,20,1207,1209,466,467,1383,1383,859,859,84.425,84.425,85.041667,85.041667,18.983333,18.983333,19.758333,19.758333,84.730153,19.375849,1,Brahmapur,P,PPL,21,324726,0,31,Asia/Kolkata,GeoNames spatial join with similar names only.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BBI,19.530432509930908,true,2.1930555555555555 
6,30,1,Populated place,Bhiwandi,,,0,Bhiwandi,0,0,,0,1,India,IND,India,IND,Maharashtra,IN,,19.350019,73.129996,0,0,,795000,707035,2352668,11,11,1275901,Bhiwandi,Bhiwandi,1,0,1528686,0,0,0,0,10,230,230,89,89,227,227,141,141,72.95,72.95,73.241667,73.241667,19.246186,19.246186,19.491667,19.491667,73.082832,19.340562,0,Bhiwandi,P,PPL,16,707035,0,24,Asia/Kolkata,GeoNames match with ascii name + lat + long whole numbers.,221,India,19.29,73.06,25,34,46,59,77,93,112,196,362,479,603,745,795,860,964,1081,1212,,BOM,14.832321462873901,true,0.8197222222222221 
6,30,1,Populated place,Bijapur,,,0,Bijapur,0,0,,0,0,India,IND,India,IND,Karnataka,IN,,16.835418,75.709993,0,0,,271064,270870,260082,10,10,1275701,,Bijapur,1,0,270870,270870,0,0,0,20,48,48,18,18,38,38,24,24,75.675,75.675,75.766667,75.766667,16.8,16.8,16.866667,16.866667,75.717098,16.830603,0,Bijapur,P,PPL,19,271064,0,606,Asia/Kolkata,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,IXG,21.118415425766454,true,2.917222222222222 
6,30,1,Populated place,Latur,,,0,Latur,0,0,,0,0,India,IND,India,IND,Maharashtra,IN,,18.400413,76.569993,0,0,,374394,348967,376628,10,10,1265014,,Latur,1,0,374394,374394,0,0,0,20,118,118,45,45,90,90,56,56,76.466667,76.466667,76.658333,76.658333,18.366667,18.366667,18.458333,18.458333,76.575603,18.411466,0,Latur,P,PPL,16,348967,0,636,Asia/Kolkata,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,IXU,20.070972116292555,true,3.593611111111111 
6,30,1,Populated place,Dibrugarh,,,0,Dibrugarh,0,0,,0,0,India,IND,India,IND,Assam,IN,,27.483321,94.899985,1,0,Changed scale rank.,166366,122155,392441,9,9,1272648,,Dibrugarh,1,0,166366,166366,0,0,0,20,64,64,25,25,85,85,53,53,94.858333,94.858333,95.025,95.025,27.425,27.425,27.516667,27.516667,94.939187,27.468254,0,Dibrugarh,P,PPL,3,122155,0,94,Asia/Kolkata,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,DIB,18.374239207306967,true,0.23166666666666666 
6,30,1,Populated place,Ahmednagar,,,0,Ahmednagar,0,0,,0,0,India,IND,India,IND,Maharashtra,IN,,19.110421,74.75,0,0,,391760,367140,649407,10,10,1279228,,Ahmednagar,1,0,391760,391760,0,0,0,20,121,121,47,47,76,76,47,47,74.691667,74.691667,74.808333,74.808333,19.033333,19.033333,19.183333,19.183333,74.751167,19.103667,0,Ahmadnagar,P,PPL,16,367140,0,646,Asia/Kolkata,GeoNames spatial join with similar names only.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,PNQ,18.095705697144574,true,1.876111111111111 
6,30,1,Populated place,Chandrapur,,,0,Chandrapur,0,0,,0,0,India,IND,India,IND,Maharashtra,IN,,19.969981,79.300007,1,0,Changed scale rank.,595118,328351,595278,11,10,1274693,,Chandrapur,1,0,595118,595118,0,0,0,20,205,205,79,79,167,167,104,104,79.183333,79.183333,79.458333,79.458333,19.808333,19.808333,20.066667,20.066667,79.302271,19.943742,0,Chandrapur,P,PPL,16,328351,0,189,Asia/Kolkata,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NAG,18.830176646570795,true,2.1991666666666663 
6,30,1,Admin-1 capital,Imphal,,,0,Imphal,0,0,,0,0,India,IND,India,IND,Manipur,IN,,24.799971,93.950017,1,0,Changed scale rank.,264986,223523,972480,10,10,1269771,,Imphal,1,0,975701,975701,0,0,0,20,574,574,222,222,554,554,344,344,93.766667,93.766667,94.158333,94.158333,24.658333,24.658333,25.05,25.05,93.919851,24.823634,0,Imphal,P,PPLA,17,223523,0,784,Asia/Kolkata,GeoNames match general.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,IMF,20.196695515057158,true,0.10277777777777779 
6,30,1,Populated place,Amravati,,,0,Amravati,0,0,,0,0,India,IND,India,IND,Maharashtra,IN,,20.949973,77.770023,1,0,Changed scale rank.,734451,603837,704913,11,11,1278718,,Amravati,1,0,734451,734451,0,0,0,20,146,146,57,57,95,95,59,59,77.691667,77.691667,77.841667,77.841667,20.825,20.825,21.016667,21.016667,77.753165,20.92862,0,Amravati,P,PPL,16,603837,0,343,Asia/Kolkata,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NAG,18.635454424348573,true,2.0044444444444443 
6,30,1,Populated place,Dhule,,,0,Dhule,0,0,,0,0,India,IND,India,IND,Maharashtra,IN,,20.899976,74.769999,1,0,Changed scale rank.,479073,366980,470808,10,10,1272691,,Dhule,1,0,479073,479073,0,0,0,20,150,150,58,58,154,154,96,96,74.708333,74.708333,74.9,74.9,20.833333,20.833333,21.091667,21.091667,74.78883,20.929167,0,Dhule,P,PPL,16,366980,0,243,Asia/Kolkata,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,IXU,18.527361005181444,true,2.05 
6,30,3,Admin-1 region capital,Rennes,,,0,Rennes,0,0,,0,0,French Republic,FRA,France,FRA,Bretagne,FR,,48.100021,-1.670012,1,0,Changed scale rank. Changed feature class.,209375,199284,194723,10,9,2983990,,Rennes,1,0,199284,199284,0,0,0,20,93,93,36,36,100,100,62,62,-1.775,-1.775,-1.575,-1.575,48.066667,48.066667,48.208333,48.208333,-1.673097,48.117747,0,Rennes,P,PPLA,0,209375,0,30,Europe/Paris,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,RNS,5.2971795997176745,true,0.16194444444444445 
