valid,lat,lon,name,adm,airport,allairport,alltime,nonairport,nontime,oneairport,onetime,twoairport,twotime,time
true,-28.229609,-48.660012,Imbituba,BRA,,FLN,,GRU,,FLN,,CCM,,23.93019179984215 
true,-26.899613,-48.680011,Itajai,BRA,,NVT,,GRU,,NVT,,CCM,,22.69896209433306 
true,-27.809583,-50.309989,Lajes,BRA,,CFC,,GRU,,FLN,,CFC,,25.806275133175482 
true,-3.119514,-40.839998,Granja,BRA,,FOR,,,,FOR,,THE,,23.28896702843216 
true,-26.239601,-51.079968,PortoUniao,BRA,,CFC,,GRU,,CWB,,CFC,,26.114469940701195 
true,-7.229599,-39.420008,Crato,BRA,,JDO,,,,FOR,,JDO,,20.983099504005317 
true,-3.399548,-39.040031,Paracuru,BRA,,FOR,,,,FOR,,JDO,,19.43857813954327 
true,-3.499542,-39.580024,Itapipoca,BRA,,FOR,,,,FOR,,THE,,20.17385591732105 
true,-2.889605,-40.119991,Acarau,BRA,,FOR,,,,FOR,,THE,,21.80318925065438 
true,-5.999493,-40.310031,Taua,BRA,,JDO,,,,FOR,,JDO,,23.07910591732105 
true,-5.16559,-40.666004,Crateus,BRA,,THE,,,,FOR,,THE,,23.43885591732105 
true,-4.329569,-38.879989,Baturite,BRA,,FOR,,,,FOR,,JDO,,19.506022583987715 
true,-4.319596,-40.720057,Ipu,BRA,,THE,,,,FOR,,THE,,23.31871702843216 
true,-6.769575,-43.029968,Floriano,BRA,,THE,,,,FOR,,THE,,24.83452776385728 
true,-10.26962,-36.580026,Penedo,BRA,,AJU,,,,REC,,AJU,,23.635440674600147 
true,-4.269573,-41.789992,Piripiri,BRA,,THE,,,,FOR,,THE,,23.513249986079504 
true,-14.789602,-39.280016,Itabuna,BRA,,IOS,,GIG,,SSA,,IOS,,22.445189449214983 
true,-17.039594,-39.529949,Itamaraju,BRA,,BPS,,GIG,,SSA,,BPS,,24.394767029371902 
true,-14.229585,-42.789983,Guanambi,BRA,,GNM,,GIG,,SSA,,GNM,,22.35628751779539 
true,-16.429606,-39.080028,PortoSeguro,BRA,,BPS,,GIG,,SSA,,BPS,,22.25382258492746 
true,-13.359612,-39.080028,Valenca,BRA,,SSA,,,,SSA,,IOS,,22.10789606771972 
true,-11.649587,-39.010007,Serrinha,BRA,,SSA,,,,SSA,,AJU,,21.872007178830835 
true,-10.969629,-38.789994,Tucano,BRA,,PAV,,,,SSA,,PAV,,23.14203495660861 
true,-10.449609,-40.190012,SenhordoBonfim,BRA,,PNZ,,,,SSA,,PNZ,,23.289129615337682 
true,-9.599583,-42.109998,Remanso,BRA,,PNZ,,,,SSA,,PNZ,,24.646518504226574 
true,-15.239601,-40.629985,Itambe,BRA,,VDC,,GIG,,SSA,,VDC,,22.945191593203262 
true,-13.249541,-43.440021,BomJesusdaLapa,BRA,,LAZ,,,,SSA,,LAZ,,22.45321268523233 
true,-12.519612,-40.29998,Itaberaba,BRA,,LEC,,,,SSA,,LEC,,23.075590512164165 
true,-18.72962,-39.859981,SaoMateus,BRA,,VIX,,GIG,,CNF,,VIX,,26.16709253362181 
true,-7.019586,-37.290008,Patos,BRA,,CPV,,,,NAT,,JDO,,23.247572288012535 
true,-22.51957,-44.094968,VoltaRedonda,BRA,,GIG,,GIG,,VCP,,SDU,,21.057167290538285 
true,-22.509493,-43.199984,Petropolis,BRA,,GIG,,GIG,,CNF,,SDU,,20.18808395720495 
true,-6.469593,-35.439992,NovaCruz,BRA,,NAT,,,,NAT,,JPA,,19.403044510234754 
true,-6.45962,-37.10002,Caico,BRA,,CPV,,,,NAT,,JPA,,22.335072288012533 
true,-5.579622,-36.910057,Acu,BRA,,NAT,,,,NAT,,JPA,,20.86212784356809 
true,-11.269611,-37.450024,Estancia,BRA,,AJU,,,,SSA,,AJU,,22.164857341266814 
true,49.517093,-96.683308,Steinbach,CAN,,YWG,,MSP,,YWG,,TVF,,18.785062599566434 
true,55.800456,-98.850023,NelsonHouse,CAN,,YTH,,YEG,,YXE,,YTH,,22.16421254989642 
true,55.850375,-92.083279,Shamattawa,CAN,,YGX,,,,YWG,,YGX,,22.254421962358542 
true,54.950404,-95.266599,OxfordHouse,CAN,,YGX,,,,YWG,,YGX,,21.37194974013632 
true,51.217066,-102.466547,Yorkton,CAN,,YQR,,YEG,,YQR,,YQD,,21.03024959118529 
true,50.283738,-107.766611,SwiftCurrent,CAN,,YXH,,YYC,,YXH,,HVR,,20.50149637106685 
true,52.0504,-107.98329,Biggar,CAN,,YXE,,YEG,,YXE,,HVR,,19.33331821543135 
true,51.466973,-109.133298,Kindersley,CAN,,YXE,,YYC,,YXE,,HVR,,20.464262659875796 
true,54.130118,-108.434736,MeadowLake,CAN,,YLL,,YEG,,YLL,,YFO,,20.477955201399723 
true,52.850429,-102.383296,HudsonBay,CAN,,YQD,,YEG,,YXE,,YQD,,22.28067932654246 
true,49.700492,-112.833278,Lethbridge,CAN,,YQL,,YYC,,YQL,,HVR,,18.257496447787393 
true,50.567054,-111.900002,Brooks,CAN,,YXH,,YYC,,YXH,,HVR,,17.94089462913636 
true,51.433694,-116.183281,LakeLouise,CAN,,YYC,,YYC,,YQF,,YXS,,17.909394629136358 
true,54.717034,-113.266585,Athabasca,CAN,,YEG,,YEG,,YMM,,YPY,,18.067955201399723 
true,58.717099,-111.149996,FortChipewyan,CAN,,YPY,,YEG,,YSM,,YPY,,20.568462415344232 
true,52.148405,-128.117281,BellaBella,CAN,,ZEL,,YVR,,QBC,,YBL,,23.47596012570609 
true,53.240405,-131.833281,Sandspit,CAN,,YZP,,YVR,,YZP,,MTM,,19.93892395638343 
true,50.017088,-125.249988,CampbellRiver,CAN,,YBL,,YVR,,YQQ,,YBL,,19.618958118344388 
true,50.717071,-127.49998,PortHardy,CAN,,YZT,,YVR,,YZT,,YBL,,19.47806144157642 
true,49.14602,-123.934291,Nanaimo,CAN,,YCD,,YVR,,YCD,,YWH,,18.92339452807578 
true,52.983677,-122.483284,Quesnel,CAN,,YQZ,,YVR,,YQZ,,YXS,,19.48128793205032 
true,49.050377,-122.299987,Abbotsford,CAN,,YXX,,YVR,,YXX,,FBS,,17.723744279964098 
true,55.766969,-120.233266,DawsonCreek,CAN,,YDQ,,YEG,,YXJ,,YXS,,19.193119077158514 
true,49.500375,-119.58328,Penticton,CAN,,YYF,,YVR,,YYF,,FBS,,19.20811859301097 
true,49.483658,-117.283291,Nelson,CAN,,YCG,,YYC,,YCG,,FBS,,18.947518449418457 
true,50.683714,-121.933266,Lillooet,CAN,,YKA,,YVR,,YKA,,YBL,,20.503299835519652 
true,49.883711,-124.549979,PowellRiver,CAN,,YPW,,YVR,,YPW,,YBL,,18.982684467561075 
true,51.000464,-118.183339,Revelstoke,CAN,,YLW,,YYC,,YLW,,FBS,,20.62395953863679 
true,54.217012,-125.766598,BurnsLake,CAN,,YYD,,YVR,,YAA,,YXS,,23.869588978239797 
true,58.450346,-130.033288,DeaseLake,CAN,,PSG,,,,JNU,,WRG,,44.111529052927864 
false,65.283727,-126.849968,NormanWells,CAN,YVQ,YVQ,,,,YXY,,YVQ,, 
true,67.491525,-134.894981,FortMcPherson,CAN,,ZFM,,,,FAI,,CIK,,27.274831586396495 
false,64.31699,-96.016656,BakerLake,CAN,YBK,YBK,,,,YZF,,YHK,, 
false,64.15377,-83.176587,CoralHarbour,CAN,YZS,YZS,,,,,,YHK,, 
true,61.350375,-139.000002,BurwashLanding,CAN,,YXY,,,,YXY,,YAK,,23.41787597841205 
true,1.816232,-61.127675,Caracarai,BRA,,BVB,,POS,,GEO,,PBM,,29.891114938645096 
true,-0.039598,-51.179987,PortoSantana,BRA,,MCP,,,,CAY,,BEL,,24.694875510420346 
true,43.917073,-80.083339,Orangeville,CAN,,YYZ,,YYZ,,YKF,,IAG,,14.352110821903869 
true,45.967025,-81.93333,LittleCurrent,CAN,,YSB,,YYZ,,YSB,,YTS,,18.403411651504715 
true,47.833707,-83.40001,Chapleau,CAN,,YTS,,YYZ,,YAM,,YTS,,21.173696246842663 
true,48.000415,-84.783337,Wawa,CAN,,YAM,,YYZ,,YAM,,YTS,,19.59444624684266 
true,49.700492,-83.666583,Hearst,CAN,,YYU,,YYZ,,YAM,,YTS,,21.867659375589913 
true,48.750395,-86.366651,Marathon,CAN,,YQT,,MSP,,YQT,,YFH,,20.83304439879943 
true,50.262964,-91.916648,SiouxLookout,CAN,,YXL,,MSP,,INL,,YXL,,20.930226093096653 
false,52.617032,-94.066594,DeerLake,CAN,YVZ,YVZ,,MSP,,YWG,,YPL,, 
true,51.033692,-93.833301,RedLake,CAN,,YRL,,MSP,,YWG,,YHD,,22.104317234508333 
false,51.717036,-91.799989,CatLake,CAN,YAC,YAC,,MSP,,INL,,YPL,, 
true,45.017057,-74.73333,Cornwall,CAN,,MSS,,YOW,,SLK,,MSS,,14.25999967076876 
true,44.23372,-76.483301,Kingston,CAN,,YGK,,YOW,,YGK,,OGS,,15.104805226324315 
true,44.383762,-79.700004,Barrie,CAN,,YYZ,,YYZ,,YTZ,,IAG,,14.685444155237203 
true,44.733689,-81.133301,Wiarton,CAN,,YKF,,YYZ,,YKF,,IAG,,16.319721933014982 
true,45.333704,-80.033007,ParrySound,CAN,,YYB,,YYZ,,YYB,,IAG,,16.167055266348314 
true,47.383709,-79.683312,Cobalt,CAN,,YUY,,YOW,,YUY,,YTS,,18.103073304841676 
true,49.067017,-81.016564,Cochrane,CAN,,YTS,,YOW,,YUY,,YTS,,18.82701774928612 
true,49.017046,-88.249973,Nipigon,CAN,,YQT,,MSP,,YQT,,YFH,,18.596099954354983 
true,48.750395,-91.616589,Atikokan,CAN,,INL,,MSP,,INL,,YAG,,19.92191408984919 
true,48.433748,-68.516681,Rimouski,CAN,,YYY,,YUL,,YCL,,BGR,,18.163597708890503 
true,46.117145,-70.666653,Saint-Georges,CAN,,YQB,,YUL,,YQB,,BGR,,16.526727184589735 
true,46.050405,-71.966677,Victoriaville,CAN,,YQB,,YUL,,YQB,,YHU,,14.91263096397234 
true,50.481323,-59.609783,Chevery,CAN,,YHR,,YYT,,YDF,,YBX,,19.555732765935502 
true,50.417063,-73.866587,Mistassini,CAN,,YMT,,YUL,,YMT,,YNS,,17.56755700934134 
true,46.550374,-72.733323,Shawinigan,CAN,,YQB,,YUL,,YQB,,YHU,,14.748575408416784 
true,49.750386,-77.633282,Matagami,CAN,,YVO,,YOW,,YVO,,YKQ,,19.991315002003315 
false,60.024823,-69.999097,Kangirsuk,CAN,YKG,YKG,,,,YGL,,YDP,, 
true,46.550374,-75.500028,Mont-Laurier,CAN,,YOW,,YOW,,YVO,,MSS,,15.415305226324314 
true,45.850262,-77.116647,Pembroke,CAN,,YOW,,YOW,,YGK,,OGS,,15.02222189299098 
true,53.783628,-77.616565,Radisson,CAN,,YGL,,YOW,,YGL,,YKU,,16.63806720939225 
true,47.379419,-68.333281,Edmundston,CAN,,PQI,,YHZ,,PQI,,BGR,,17.09680585100482 
true,45.267042,-66.076675,SaintJohn,CAN,,YSJ,,YHZ,,YSJ,,BGR,,14.382364660465527 
true,43.765609,-65.319357,Shelburne,CAN,,YSJ,,YHZ,,YSJ,,BGR,,16.904731876024677 
true,45.626917,-61.99819,Antigonish,CAN,,YYG,,YHZ,,YYG,,BGR,,13.933204098246897 
true,44.980599,-64.12912,Windsor,CAN,,YHZ,,YHZ,,YQM,,BGR,,12.532620764913563 
true,44.622585,-65.760493,Digby,CAN,,YSJ,,YHZ,,YSJ,,BGR,,14.554648542691341 
true,48.550407,-58.566565,Stephenville,CAN,,YJT,,YYT,,YJT,,YBX,,12.979432111155473 
true,47.300432,-53.989997,Argentia,CAN,,YYT,,YYT,,FSP,,YBX,,11.822562900357372 
true,51.383749,-55.59995,St. Anthony,CAN,,YAY,,YYT,,YAY,,YBX,,13.83660853605626 
true,47.567005,-59.150044,Channel-PortauxBasques,CAN,,YJT,,YHZ,,YJT,,YBX,,14.984904333377695 
true,48.817032,-56.866591,Buchans,CAN,,YDF,,YYT,,YDF,,YBX,,16.040084233812 
true,49.483658,-58.116644,TroutRiver,CAN,,YDF,,YYT,,YDF,,YBX,,14.084167567145332 
true,51.450385,-56.949997,Forteau,CAN,,YBX,,YYT,,YAY,,YBX,,15.693747771644437 
true,53.526409,-63.980679,ChurchillFalls,CAN,,ZUM,,YHZ,,YYR,,ZUM,,16.223188792114893 
true,5.170394,10.179988,Bafang,CMR,,DLA,,ABV,,DLA,,BSG,,18.988344735414046 
true,5.730385,10.899996,Foumban,CMR,,DLA,,ABV,,DLA,,NGE,,20.69867806874738 
true,5.490426,10.409948,Bafoussam,CMR,,DLA,,ABV,,DLA,,BSG,,19.747594735414047 
true,4.640374,9.439982,Kumba,CMR,,DLA,,ABV,,DLA,,BSG,,18.43706695763627 
true,3.533698,16.066606,Nola,CAF,,BGF,,,,BGF,,MDK,,22.373232240964217 
true,5.750358,8.983317,Eyumojok,CMR,,CBQ,,ABV,,CBQ,,BSG,,17.392035088717233 
true,2.940426,9.91003,Kribi,CMR,,BSG,,ABV,,DLA,,BSG,,17.305066957636267 
true,4.030386,9.190023,Limbe,CMR,,DLA,,ABV,,DLA,,BSG,,19.665733624302934 
true,5.73377,19.083321,Sibut,CAF,,BGF,,,,BGF,,NGE,,18.22742668540866 
true,6.483724,17.449984,Bossangoa,CAF,,BGF,,,,BGF,,NGE,,21.18556557429755 
true,8.06709,22.400017,Ouadda,CAF,,UYL,,,,BGF,,UYL,,28.37459335207533 
true,43.889736,20.330118,Pec,SRB,,BEG,,BEG,,SJJ,,CKZ,,9.140848901789642 
true,43.330416,21.899996,Nis,SRB,,PRN,,PRN,,SJJ,,CKZ,,9.450666911477093 
true,10.283699,22.783302,Birao,CAF,,UYL,,,,BGF,,UYL,,33.51120446318644 
true,4.733754,22.816633,Bangassou,CAF,,GMA,,,,BGF,,FKI,,26.378232240964216 
true,45.250376,19.849941,NoviSad,SRB,,BEG,,BEG,,ARW,,CKZ,,7.785210012900754 
true,-30.215586,-69.139951,Rodeo,ARG,,UAQ,,,,SCL,,IRJ,,32.534239380901056 
true,-48.467909,-72.559974,VillaO'Higgins,CHL,,FTE,,,,FTE,,BBA,,42.52038512691239 
true,-43.416279,-67.249988,LasPlumas,ARG,,REL,,,,REL,,PMY,,29.67379987623778 
true,-21.69962,21.63996,Ghanzi,BWA,,MUB,,JNB,,WDH,,MUB,,25.65566421702784 
true,-42.282963,-69.233304,Gastre,ARG,,EQS,,,,BRC,,EQS,,34.13305789057107 
true,-42.399597,-66.950007,Telsen,ARG,,PMY,,,,REL,,PMY,,30.133772098460003 
true,-35.466118,-69.583309,Malargue,ARG,,AFA,,,,SCL,,AFA,,30.651635294610667 
true,-37.382952,-70.266574,ChosMalal,ARG,,NQN,,,,BRC,,NQN,,33.30116491971343 
true,-33.566182,-69.016676,Tunuyan,ARG,,MDZ,,EZE,,SCL,,MDZ,,28.763202068532678 
true,-33.466137,-67.549996,LaPaz,ARG,,LUQ,,EZE,,SCL,,LUQ,,29.180224019673624 
true,-38.516268,-70.366594,LasLajas,ARG,,CPC,,,,BRC,,CPC,,31.932817415927968 
true,-20.639581,-65.209984,Camargo,BOL,,TJA,,,,VVI,,TJA,,27.87845485296811 
true,-14.30958,-67.370007,Reyes,BOL,,RBQ,,,,VVI,,LPB,,28.55973758737815 
true,-19.299611,-64.309961,Padilla,BOL,,SRE,,,,VVI,,SRE,,27.752381935047172 
true,-14.819626,-66.849961,SanBorja,BOL,,RBQ,,,,VVI,,LPB,,30.801348698489264 
true,-13.260083,-64.052768,Magdalena,BOL,,TDD,,,,VVI,,CBB,,32.87362272425004 
true,-18.18955,-65.180011,Aiquile,BOL,,SRE,,,,VVI,,SRE,,27.62740971282495 
true,-13.289591,-64.709988,SanRamon,BOL,,TDD,,,,VVI,,CBB,,31.225844946472268 
true,-17.299527,-48.279984,PiresdoRio,BRA,,CLV,,GRU,,BSB,,CLV,,24.56254262156008 
true,-17.819598,-50.929977,RioVerde,BRA,,RVD,,GRU,,BSB,,RVD,,25.08312058406831 
true,-16.319587,-48.959968,Anapolis,BRA,,GYN,,GRU,,BSB,,GYN,,22.735375954893414 
true,-15.309622,-49.130009,Goianesia,BRA,,BSB,,GRU,,BSB,,GYN,,24.521375954893415 
true,-14.469622,-48.470024,Niquelandia,BRA,,MQH,,,,BSB,,MQH,,24.87365373267119 
true,-18.399615,-49.210004,Itumbiara,BRA,,CLV,,GRU,,BSB,,CLV,,25.76815373267119 
true,-17.879595,-51.750004,Jatai,BRA,,RVD,,GRU,,BSB,,RVD,,26.133870584068312 
true,-17.569536,-52.559981,Mineiros,BRA,,RVD,,GRU,,BSB,,RVD,,27.733092806290532 
true,-15.539479,-47.339989,Formosa,BRA,,BSB,,GRU,,BSB,,GYN,,22.09415373267119 
true,-34.089561,-59.040024,Zarate,ARG,,AEP,,EZE,,AEP,,PRA,,23.934630640568304 
true,-37.182861,-62.733313,Carhue,ARG,,RSA,,EZE,,AEP,,RSA,,29.304852862790526 
true,-37.699574,-63.166594,Darregueira,ARG,,BHI,,EZE,,AEP,,BHI,,30.570211224184163 
true,-37.665519,-59.80003,Juarez,ARG,,MDQ,,EZE,,AEP,,MDQ,,26.86140841834608 
true,-36.716223,-56.676603,MardeAjo,ARG,,MDQ,,EZE,,MVD,,MDQ,,26.640408418346084 
true,-35.184895,-59.094672,Lobos,ARG,,EZE,,EZE,,AEP,,MDQ,,23.535158418346082 
true,-35.566215,-58.016624,Chascomus,ARG,,EZE,,EZE,,AEP,,MDQ,,24.05629730723497 
true,-34.58457,-60.958874,Junin,ARG,,ROS,,EZE,,ROS,,PRA,,25.61229730723497 
true,-34.909615,-57.959961,LaPlata,ARG,,EZE,,EZE,,AEP,,PDP,,23.482630640568303 
true,-33.899599,-60.569983,Pergamino,ARG,,ROS,,EZE,,ROS,,PRA,,25.590769529457194 
true,-39.882851,-62.583322,Villalonga,ARG,,VDM,,EZE,,REL,,VDM,,29.70683774388609 
true,-34.579609,-59.109994,Lujan,ARG,,EZE,,EZE,,AEP,,PRA,,23.462019529457194 
true,-36.77963,-59.87,Azul,ARG,,MDQ,,EZE,,AEP,,MDQ,,25.62282508501275 
true,-36.216253,-65.450021,Victorica,ARG,,RSA,,EZE,,COR,,RSA,,29.984153702984152 
true,-35.659595,-63.77002,GeneralPico,ARG,,RSA,,EZE,,ROS,,RSA,,29.55368148076193 
true,-40.58286,-67.799981,SierraColorado,ARG,,NQN,,,,BRC,,NQN,,33.623664919713434 
true,-33.689586,-65.469968,Mercedes,ARG,,LUQ,,EZE,,COR,,LUQ,,29.200612908562512 
true,-40.732877,-64.933282,SanAntonioOeste,ARG,,VDM,,EZE,,REL,,VDM,,29.816355431793333 
true,-32.1796,-64.120024,RioTercero,ARG,,COR,,EZE,,COR,,LUQ,,26.5741163793518 
true,-27.649593,-67.033283,Belen,ARG,,CTC,,,,COR,,CTC,,32.032094556818166 
true,-22.432909,-66.166592,Rinconada,ARG,,TJA,,,,VVI,,TJA,,30.888315964079222 
true,-24.219621,-64.870005,SanPedro,ARG,,JUJ,,,,ASU,,JUJ,,28.780469748102814 
true,-29.165521,-67.499999,Chilecito,ARG,,IRJ,,,,COR,,IRJ,,30.525683825345496 
true,-23.819542,-64.789984,LibertadorGeneralSanMartin,ARG,,JUJ,,,,VVI,,JUJ,,29.29238641476948 
true,-30.349583,-66.31666,Chamical,ARG,,IRJ,,EZE,,COR,,IRJ,,28.400088601574023 
true,-23.599607,-62.60004,LosBlancos,ARG,,BYC,,,,ASU,,JUJ,,30.966606307938246 
true,-26.082918,-65.966604,Cafayate,ARG,,TUC,,,,COR,,TUC,,31.76814683984008 
true,-24.899631,-65.4833,Cerrillos,ARG,,SLA,,,,COR,,SLA,,28.39494433253635 
true,-24.182931,-66.350018,SanAntoniodelosCobres,ARG,,SLA,,,,VVI,,SLA,,33.619444332536354 
true,-28.649583,-65.149987,Frias,ARG,,CTC,,EZE,,COR,,CTC,,28.948699712685134 
true,-25.799628,-62.866587,MonteQuemado,ARG,,TUC,,,,ASU,,TUC,,33.06503302790978 
true,-25.949541,-60.616647,JuanJoseCastelli,ARG,,RES,,,,ASU,,RES,,29.18519969457644 
true,-24.699592,-60.600007,LasLomitas,ARG,,FMA,,,,ASU,,FMA,,28.963310805687552 
true,-27.216286,-61.199996,Charata,ARG,,RES,,EZE,,ASU,,RES,,31.051783027909774 
true,-29.179577,-58.07998,Mercedes,ARG,,URG,,EZE,,ASU,,RES,,29.991952730250123 
true,-31.389571,-58.029983,Concordia,ARG,,URG,,EZE,,ROS,,PRA,,27.565741751679415 
true,-30.932906,-61.566614,Sunchales,ARG,,SFN,,EZE,,ROS,,SFN,,27.825271363228794 
true,-30.78289,-60.583289,SanJusto,ARG,,SFN,,EZE,,ROS,,SFN,,27.501965807673237 
true,-29.466174,-60.216593,Vera,ARG,,RES,,EZE,,ROS,,RES,,29.471271363228794 
true,-29.139528,-59.650013,Reconquista,ARG,,RES,,EZE,,ROS,,RES,,30.311660252117683 
true,-33.749582,-61.970001,VenadoTuerto,ARG,,ROS,,EZE,,ROS,,SFN,,26.825660252117682 
true,-28.466132,-62.833307,Anatuya,ARG,,SDE,,EZE,,COR,,SDE,,30.645175588682683 
true,-20.799623,-49.389967,SaoJosedoRioPreto,BRA,,SJP,,GRU,,VCP,,SJP,,23.79500303902074 
true,-22.549542,-47.400011,Limeira,BRA,,VCP,,GRU,,VCP,,AQA,,21.68434708001454 
true,-23.019539,-45.559995,Taubate,BRA,,SJK,,GRU,,VCP,,CGH,,21.157041524458986 
true,-22.28961,-48.570018,Jau,BRA,,JTC,,GRU,,VCP,,JTC,,23.422069302236764 
true,-22.659613,-50.419982,Assis,BRA,,MII,,GRU,,VCP,,MII,,24.66770819112565 
true,-23.979584,-48.880024,Itapeva,BRA,,CWB,,GRU,,CWB,,JTC,,23.583791524458984 
true,-22.8796,-48.449999,Botucatu,BRA,,JTC,,GRU,,VCP,,JTC,,22.533569302236764 
true,-21.459583,-49.220004,NovoHorizonte,BRA,,SJP,,GRU,,VCP,,SJP,,24.887013746681205 
true,-20.909591,-51.379949,Andradina,BRA,,ARU,,GRU,,VCP,,ARU,,25.847978112480664 
true,-20.26963,-50.260044,Fernandopolis,BRA,,ARU,,GRU,,VCP,,ARU,,26.240791524458984 
true,-8.829604,-35.200007,Barreiros,BRA,,REC,,,,REC,,MCZ,,19.926447610955854 
true,-8.059626,-39.130025,Salgueiro,BRA,,JDO,,,,REC,,JDO,,22.74418283733865 
true,-7.559604,-34.999993,Goiana,BRA,,JPA,,,,REC,,JPA,,19.373669833178077 
true,-7.499608,-35.320025,Timbauba,BRA,,JPA,,,,REC,,JPA,,19.9643920554003 
true,17.498711,-88.188374,BelizeCity,BLZ,,TZA,,CUN,,BZE,,TZA,,20.231812456147498 
true,18.090432,-88.55998,OrangeWalk,BLZ,,CZH,,CUN,,CTM,,SPR,,23.77889791525849 
true,16.100347,-88.810016,PuntaGorda,BLZ,,PND,,CUN,,SAP,,PLJ,,24.25665413662109 
true,5.267003,17.650023,Bossembele,CAF,,BGF,,,,BGF,,NGE,,17.780454463186437 
true,4.960407,9.940003,Nkongsamba,CMR,,DLA,,ABV,,DLA,,BSG,,18.306011402080713 
true,3.800477,10.119992,Edea,CMR,,DLA,,ABV,,DLA,,BSG,,15.859455846525158 
true,6.400422,10.070021,Wum,CMR,,CBQ,,ABV,,CBQ,,NGE,,21.29642397760612 
true,6.220381,10.680009,Kumbo,CMR,,DLA,,ABV,,DLA,,NGE,,21.970261402080713 
true,4.750393,11.230002,Bafia,CMR,,NSI,,ABV,,NSI,,BSG,,17.05211460904908 
true,3.520391,11.500011,Mbalmayo,CMR,,NSI,,ABV,,NSI,,BSG,,15.582197942382416 
true,3.650409,10.766619,Eseka,CMR,,NSI,,ABV,,NSI,,BSG,,16.997336831271305 
true,4.58043,13.679981,Bertoua,CMR,,NSI,,ABV,,NSI,,NGE,,20.493586831271305 
true,3.983696,13.183319,AbongMbang,CMR,,NSI,,ABV,,NSI,,NGE,,18.98228127571575 
true,4.433694,14.366606,Batouri,CMR,,NSI,,ABV,,NSI,,NGE,,22.574114609049083 
true,4.93369,13.300004,Belabo,CMR,,NSI,,ABV,,NSI,,NGE,,21.33728127571575 
true,6.466981,12.633327,Tibati,CMR,,NGE,,ABV,,YOL,,NGE,,20.536176077452335 
true,6.520492,14.28997,Meiganga,CMR,,NGE,,ABV,,YOL,,NGE,,18.67212052189678 
true,7.320366,13.579987,Ngaoundere,CMR,,NGE,,ABV,,YOL,,NGE,,16.71573163300789 
true,7.967019,12.2333,Kontcha,CMR,,YOL,,ABV,,YOL,,NGE,,17.826946488206918 
true,9.930387,13.940017,Guider,CMR,,MVR,,ABV,,YOL,,MVR,,19.499752043762474 
true,7.850437,13.600038,Mbe,CMR,,NGE,,ABV,,YOL,,NGE,,17.489092744119002 
true,41.3178,19.448208,Durres,ALB,,TIA,,TIA,,KSO,,CKZ,,7.676893841705654 
true,42.068452,19.51885,Shkoder,ALB,,TGD,,TGD,,OMO,,CKZ,,8.182697280267941 
true,51.220374,3.230025,Brugge,BEL,,OST,,ANR,,LIL,,LGG,,3.2284166666666665 
true,50.470393,4.870028,Namur,BEL,,CRL,,BRU,,CRL,,LGG,,4.518972222222223 
true,50.420397,4.450002,Charleroi,BEL,,CRL,,BRU,,CRL,,LGG,,4.229055555555556 
true,39.932303,48.920259,AliBayramli,AZE,,PFQ,,GYD,,LLK,,MCX,,12.558775130459289 
true,40.653422,47.74059,Goycay,AZE,,GBB,,GYD,,GBB,,MCX,,13.710302908237065 
true,38.754003,48.851064,Lankaran,AZE,,LLK,,GYD,,LLK,,THR,,13.696210704105825 
true,41.192329,47.170547,Saki,AZE,,GBB,,GYD,,GBB,,MCX,,14.330958455699221 
true,39.201521,46.414986,Kapan,AZE,,NAJ,,GYD,,NAJ,,IGD,,14.920268277175898 
true,39.815643,46.751968,Stepanakert,AZE,,PFQ,,GYD,,KVD,,IGD,,16.446691797125954 
true,36.75012,66.89973,Balkh,AFG,,MZR,,TAS,,MZR,,DYU,,16.277000110244078 
true,35.930222,64.770093,Meymaneh,AFG,,MZR,,ASB,,MZR,,HEA,,20.234722332466298 
true,36.931659,65.101494,Andkhvoy,AFG,,MZR,,TAS,,MZR,,DYU,,18.558388999132966 
true,32.112263,66.886759,Qalat,AFG,,KDH,,ISB,,KBL,,KDH,,19.76159035707225 
true,33.563312,68.417829,Ghazni,AFG,,KBL,,ISB,,KBL,,PEW,,17.825846583164285 
true,37.129761,70.579247,Feyzabad,AFG,,TJU,,ISB,,TJU,,DYU,,23.295607575993547 
true,36.727951,68.87253,Kondoz,AFG,,MZR,,TAS,,MZR,,DYU,,18.6904723324663 
true,34.441527,70.436103,Jalalabad,AFG,,PEW,,ISB,,KBL,,PEW,,17.75929102760873 
true,35.018262,69.167912,Charikar,AFG,,KBL,,ISB,,KBL,,PEW,,16.650985472053176 
true,13.583756,102.983316,Sisophon,KHM,,REP,,BKK,,REP,,UTP,,24.327955333534863 
true,11.617539,102.984933,KrongKohKong,KHM,,TDX,,BKK,,TDX,,KOS,,24.468367922536427 
true,12.533691,103.916696,Pursat,KHM,,REP,,BKK,,REP,,KOS,,27.059316444645976 
true,12.000442,105.450039,KampongCham,KHM,,PNH,,BKK,,PNH,,VCA,,24.6096510516008 
true,12.250478,104.666624,KompongChhnang,KHM,,PNH,,BKK,,PNH,,KOS,,24.328067718267466 
true,10.98376,104.783309,Takeo,KHM,,PNH,,BKK,,PNH,,VKG,,24.029928829378576 
true,10.61709,104.183346,Kampot,KHM,,PQC,,BKK,,PNH,,PQC,,24.9851510516008 
true,24.750413,90.380002,Mymensingh,BGD,,DAC,,DAC,,RJH,,IXA,,18.95174840635531 
