airport,time,valid,lat,lon,name,timetoairport
SDP,24.291890622485422,true,55.339709,-160.497191,Sand Point,0.09083333333333334
PTH,25.909894763030614,true,56.949094,-158.626892,Port Heiden,0.05472222222222222
KPV,26.130556880030582,true,55.918614,-159.151149,Perryville,0.0775
ATK,26.46240790026941,true,70.469379,-157.395778,Atqasuk,0.02333333333333333
MYU,26.368038522163484,true,60.388647,-166.189937,Mekoryuk,0.18166666666666667
DLG,23.678864870842148,true,59.05656,-158.480312,Dillingham,0.09027777777777778
GNU,26.103991247448768,true,59.120993,-161.58713,Goodnews Bay,0.019166666666666665
TNK,28.14207781990191,true,60.585487,-165.255789,Tununak,0.05
MOU,26.01569403533274,true,62.085524,-163.729009,Mountain Village,0.09055555555555556
EMK,30.180143246378158,true,62.776981,-164.522992,Emmonak,0.0725
TLT,25.873633634221566,true,61.004143,-159.940481,Nyac,0
TLA,26.413959979968638,true,65.263599,-166.360786,Teller,0.11083333333333334
KAL,25.86741972389134,true,64.327196,-158.721899,Kaltag,0.05083333333333333
ANC,23.245903391318155,true,62.323779,-150.109427,Talkeetna,2.5358333333333336
OBU,26.606332364170203,true,66.907246,-156.880977,Kobuk,0.015277777777777777
WLK,26.374922777105052,true,66.603879,-160.009391,Selawik,0
KYU,23.741260484108718,true,64.880289,-157.70085,Koyukuk,0.0275
ANC,22.281181169095934,true,60.784157,-148.67768,Whittier,1.5711111111111111
ANC,22.959792280207044,true,62.079685,-150.072762,Montana,2.249722222222222
NIB,25.401849016693188,true,63.882831,-152.312187,Lake Minchumina,0.0005555555555555556
HKB,24.15751932613557,true,63.391594,-148.95079,Cantwell,1.0238888888888888
VDZ,26.296332528804033,true,62.271353,-145.382196,Gulkana,3.251111111111111
IRC,36.832128345730744,true,64.787995,-141.199997,Eagle,13.548055555555555
AET,23.489293318547528,true,66.565483,-152.6455,Allakaket,0.06722222222222222
TAL,23.299739233189626,true,65.171873,-152.07879,Tanana,0.025833333333333333
BLE,6.59868675471668,true,60.483322,15.416671,Borllnge,0.23444444444444443
ODS,10.169862097477042,true,46.967739,31.984342,Mykolayiv,2.253333333333333
KBP,7.446366531852203,true,51.50493,31.301541,Chernihiv,1.8150000000000002
VIN,15.02885222502871,true,49.424928,27.001545,Khmelnytskyy,1.7413888888888889
LWO,8.216701807470535,true,49.344364,23.499382,Drohobych,1.353888888888889
UDJ,8.700747425766497,true,48.629989,22.250001,Uzhgorod,0.08555555555555557
VIN,15.434407780584266,true,48.754297,30.21091,Uman,2.1469444444444443
KBP,5.995810976296648,true,50.49432,30.780901,Brovary,0.36444444444444446
IEV,6.687313848426423,true,49.774312,30.130915,Bila Tserkva,1.1094444444444445
ODS,8.75652876414371,true,46.300002,30.666593,Illichivsk,0.84
KBP,8.792199865185538,true,51.242388,33.209022,Konotop,3.1608333333333336
DNK,10.932405743920839,true,47.928326,33.344982,Kryvyy Rih,2.673888888888889
DOK,9.148445126206552,true,48.029664,37.974622,Makiyivka,0.5880555555555556
DOK,9.264000681762107,true,48.299647,38.054669,Horlivka,0.7036111111111112
DOK,9.812889570650995,true,48.719363,37.534391,Kramatorsk,1.2525000000000002
DOK,11.806778459539885,true,46.756822,36.78684,Berdyansk,3.2463888888888888
RIY,14.484461278312647,true,14.759317,49.609158,Ash Shihr,0.4052777777777778
SHJ,15.712629799763514,true,25.565273,55.553343,Umm al Qaywayn,0.5422222222222222
SHJ,15.377074244207959,true,25.371383,55.406478,Sharjah,0.20666666666666667
BJB,23.177042438192387,true,38.97554,56.277795,Gyzlarbat,6.6241666666666665
NCU,12.910118731901267,true,42.316653,59.166662,Koneurgench,1.1422222222222222
GYD,29.72021957490373,true,39.436155,53.122591,Celeken,21.05972222222222
NCU,12.187896509679046,true,42.40471,59.451658,Khujayli,0.42
SKD,13.662126617460384,true,39.400707,67.26069,Urgut,0.8327777777777778
DYU,16.7050304464491,true,38.277158,67.887163,Denow,1.6191666666666669
SKD,14.024348839682606,true,39.900703,66.260751,Kattaqorgon,1.195
DYU,16.7325304464491,true,37.837314,68.771347,Qurghonteppa,1.6466666666666667
LBD,13.93807059299506,true,40.292152,70.427163,Konibodom,0.9205555555555556
LBD,15.234459481883949,true,40.495731,68.790726,Guliston,2.2169444444444446
TAS,11.723615249153756,true,41.550731,69.680749,Iskandar,0.9674999999999999
TAS,11.461393026931534,true,41.454975,69.559981,Chirchiq,0.7052777777777778
TGU,19.96419081318942,true,13.529987,-87.489967,Nacaome,1.6233333333333335
SAP,20.8046513911342,true,14.769989,-88.779992,Santa Rosa de Copan,2.6213888888888888
BVB,27.807476049756204,true,3.38996,-59.80003,Lethem,1.8977777777777776
OVD,4.138080425955096,true,43.530016,-5.67,Gijon,0.5025
GLA,3.295775728201251,true,55.93329,-4.750031,Greenock,0.3766666666666667
NCL,3.1434513074324,true,54.920019,-1.38003,Sunderland,0.4772222222222222
BRS,5.085106962829021,true,51.449998,-2.583315,Bristol,0.2558333333333333
CWL,5.885522415055457,true,51.629987,-3.950002,Swansea,0.9772222222222222
NCL,3.837617974099067,true,54.879995,-2.929987,Carlisle,1.1713888888888888
BJV,8.202035694654894,true,37.849975,27.850021,Aydin,1.6866666666666668
ISE,9.304598578017668,true,37.76998,30.52996,Isparta,0.5022222222222222
KZR,9.350203325822417,true,39.420009,29.929997,Kutahya,0.7747222222222222
BJV,7.5859245835437825,true,37.21637,28.363891,Mugla,1.0705555555555555
EZS,11.852523578901504,true,38.679976,39.229998,Elazig,0.1622222222222222
KCM,11.721732480793216,true,37.60999,36.945021,Kahramanmaras,0.23027777777777778
ADA,10.237780133739806,true,36.799988,34.619995,Icel,0.8661111111111112
MZH,10.09832586942558,true,40.519993,34.950001,Corum,0.9813888888888889
TZX,12.596928253539838,true,41.020841,40.521857,Rize,0.9433333333333334
MSR,12.954688177647101,true,38.506576,42.281595,Tatvan,0.9433333333333334
CJJ,19.942670185453213,true,36.935251,127.689715,Eumseong,0.6661111111111111
CJJ,19.49711462989766,true,36.643899,127.501199,Cheongju,0.22055555555555553
WJU,22.439594715398925,true,37.355148,127.939622,Wonju,0.19749999999999998
WJU,23.162928048732258,true,37.874702,127.734156,Chuncheon,0.9208333333333333
GMP,19.684849485051302,true,37.348068,126.859533,Ansan,0.5652777777777778
KPO,22.14620812619136,true,35.842759,129.211689,Gyeongju,0.5397222222222222
PUS,20.27222068838582,true,35.219102,128.583562,Changwon,0.6722222222222223
SEN,5.167017201658922,true,51.550018,0.719997,Southend-on-Sea,0.1311111111111111
LBA,2.6868611703896073,true,53.800035,-1.749981,Bradford,0.23055555555555557
DSA,5.957345718097281,true,53.366677,-1.499997,Sheffield,0.6741666666666667
ESB,10.166543100428834,true,39.584159,32.147226,Polatli,1.421111111111111
ONQ,9.813737609929106,true,41.200003,32.600015,Karabuk,1.3038888888888889
MQM,12.808050638883197,true,37.074984,41.218352,Nusaybin,0.8341666666666666
BUD,5.373593725763582,true,46.900043,19.700027,Kecskemet,0.8994444444444445
VAN,15.50136196814811,true,37.574436,43.740834,Hakkari,3.2427777777777775
GRZ,7.574742528132403,true,47.225346,16.628742,Szombathely,1.49
BUD,5.490260392430248,true,47.194676,18.408065,Szekesfehervar,1.0161111111111112
BRN,4.028298143035425,true,47.16659,7.250038,Biel,0.7486111111111111
LIR,20.810733866560746,true,11.249997,-85.860041,San Juan del Sur,1.9913888888888889
CND,10.429063570617641,true,45.199346,28.796681,Tulcea,1.6175
CRA,7.130463356778767,true,44.645891,22.665893,Drobeta-Turnu Severin,1.8533333333333333
OMR,8.275259528770091,true,47.049982,21.919995,Oradea,0.06638888888888889
OTP,7.2253205274267245,true,45.156506,26.806519,Buzau,1.7241666666666666
IAS,7.778320505596586,true,47.637698,26.259317,Suceava,2.326111111111111
CND,11.358230237284308,true,45.455893,28.045874,Galati,2.546666666666667
OTP,8.203653860760058,true,45.696551,27.186547,Focsani,2.7025
CUZ,30.98172535475149,true,-13.304215,-72.116616,Urubamba,0.7352777777777778
CUZ,33.70200313252927,true,-14.46001,-72.080004,Santo Tomas,3.4555555555555557
JUL,32.38474788354568,true,-15.470026,-69.429985,Putina,1.7094444444444443
ATA,31.81112336170791,true,-9.440006,-78.209991,Casma,2.037777777777778
PCL,27.04425589918925,true,-8.932182,-74.705218,Tournavista,1.3997222222222223
TPP,25.879219445942795,true,-6.430009,-76.520017,Lamas,0.3591666666666667
TRU,31.335548770335603,true,-7.899997,-78.569995,Otuzco,1.2497222222222222
CJA,32.559867392392526,true,-7.810028,-78.049949,Huamachuco,2.3508333333333336
IQT,24.381115987167167,true,-4.57002,-73.780029,Nauta,1.6191666666666669
ANS,33.259283821367355,true,-14.699996,-74.129982,Puquio,3.241111111111111
LIM,28.0240939316985,true,-11.930035,-76.710005,Chosica,0.7541666666666667
LIM,29.8040939316985,true,-11.520035,-75.940001,La Oroya,2.5341666666666667
LIM,30.400760598365167,true,-11.410015,-75.729988,Tarma,3.1308333333333334
AYP,35.59406298601653,true,-11.259999,-74.690025,Satipo,5.757499999999999
LIM,29.21131615392072,true,-11.060011,-77.599977,Huaura,1.9413888888888888
BYC,30.497745196827136,true,-20.51995,-62.209986,General Eugenio Alejandrino Garay,4.579444444444444
LIM,29.19381615392072,true,-11.110034,-77.61995,Huacho,1.923888888888889
ASU,22.068421916798663,true,-25.090007,-57.529987,Villa Hayes,0.39305555555555555
ASU,29.355921916798664,true,-23.050287,-59.849949,Fortin Falcon,7.680555555555555
ASU,22.603144139020884,true,-25.049958,-57.089988,Arroyos y Esteros,0.9277777777777777
BYO,37.65486407303809,true,-22.640028,-57.789997,Puerto Pinasco,14.188611111111111
ASU,25.995366361243107,true,-23.430005,-58.859984,Pozo Colorado,4.319999999999999
ASU,26.87258858346533,true,-24.089965,-57.079989,San Pedro,5.197222222222222
ASU,21.943977472354216,true,-25.340018,-57.52004,San Lorenzo,0.26861111111111113
ASU,22.30842191679866,true,-25.409988,-57.279977,Ypacarai,0.6330555555555556
FMA,30.413289071484304,true,-26.679988,-57.150011,San Juan Bautista,4.261666666666667
ASU,22.932033027909775,true,-25.620001,-57.16001,Paraguari,1.2566666666666668
IGR,28.15679392218929,true,-26.020028,-54.769949,Nacunday,1.8
ASU,23.833144139020884,true,-25.449985,-56.439951,Coronel Oviedo,2.157777777777778
PSS,30.250210145225164,true,-26.200017,-56.380006,Caazapa,4.260833333333333
AGT,27.19590344642245,true,-23.910028,-55.459985,Ype Jhu,5.954166666666667
PSS,26.35715458966961,true,-27.347185,-55.873919,Encarnacion,0.36777777777777776
PSS,27.15076570078072,true,-27.170035,-56.25004,Coronel Bogado,1.161388888888889
MGA,20.41515200993681,true,13.089988,-86.359985,Esteli,1.8291666666666666
MGA,19.705707565492368,true,12.469974,-85.660002,Boaco,1.1197222222222223
MGA,20.33126312104792,true,12.109996,-85.379967,Juigalpa,1.7452777777777777
OPO,4.934184922766803,true,41.554995,-8.421331,Braga,0.7566666666666666
OPO,6.980296033877913,true,40.283341,-7.499992,Covilha,2.8027777777777776
YNB,11.569470240621014,true,24.094277,38.049295,Yanbu al Bahr,0.12527777777777777
AJF,13.861111537479372,true,29.815298,39.866393,Dawmat al Jandal,0.43972222222222224
BHH,12.680245619530002,true,20.008687,42.598681,Qal at Bishah,0.09194444444444444
TIF,12.576561468806007,true,21.262228,40.382279,At Taif,0.4825
BDU,8.414914567019327,true,69.240617,18.008606,Finnsnes,0.6772222222222222
EIN,2.8497875914020083,true,51.429973,5.500015,Eindhoven,0.18555555555555556
OSL,5.51278938942929,true,60.800021,10.700008,Gjpvik,1.5174999999999998
RVK,6.867993968033975,true,64.868016,11.2053,Rorvik,0.1388888888888889
BTS,4.74347871574057,true,48.366594,17.6,Trnava,0.5569444444444444
TAY,11.430299518200247,true,56.500025,27.316565,Rezekne,3.957777777777778
EAM,13.700761003421158,true,17.50654,44.131559,Najran,0.6016666666666667
RIX,6.589370477210081,true,55.938639,23.325026,Siauliai,1.786388888888889
DWD,15.266753586795097,true,24.07371,45.280636,Al Quwayiyah,2.6416666666666666
RUH,13.113676324737671,true,23.489456,46.75636,Al Hillah,2.8847222222222224
HOF,13.044028919121908,true,25.429054,49.565904,Al Mubarraz,0.34361111111111114
DMM,12.914104209598385,true,26.519633,50.01151,Al-Qatif,0.5508333333333333
DMM,13.054659765153941,true,26.29143,50.158323,Az Zahran,0.6913888888888889
SKT,14.776423284354777,true,32.520016,74.560038,Sialkote,0.3963888888888889
LHE,13.483149436767983,true,31.719988,73.989995,Sheikhu Pura,0.9686111111111111
SKT,15.124201062132554,true,32.579987,74.080015,Gujrat,0.7441666666666666
LYP,18.051856176602854,true,30.671731,73.111806,Sahiwal,1.9666666666666666
LYP,16.8213006210473,true,31.719988,72.979979,Chiniot,0.736111111111111
RYK,15.507550731273724,true,28.420241,70.295182,Rahim Yar Khan,0.12611111111111112
ALA,17.53734433942166,true,42.651336,77.081073,Cholpon Ata,6.176944444444445
KHG,23.082988929796173,true,41.426346,75.991062,Naryn,4.9325
OSS,14.739959051975251,true,41.030711,73.205754,Kok Yangak,1.4691666666666667
ISB,14.135877966385035,true,34.341791,73.196814,Mansehra,2.036388888888889
ISB,13.781433521940592,true,34.149503,73.199501,Abbottabad,1.6819444444444445
KTM,16.67007468849734,true,27.666617,85.333334,Lalitpur,0.10361111111111111
KTM,18.12646357738623,true,27.416684,85.033352,Hetauda,1.5599999999999998
PAC,27.536795334803557,true,8.509983,-80.359989,Penonome,1.91
PAC,29.01151755702578,true,7.970016,-80.420037,Chitre,3.3847222222222224
JQE,28.02011867657349,true,7.518958,-78.166015,Jaque,0.021111111111111112
KWI,10.258804217230013,true,29.076945,48.083773,Al Ahmadi,0.4741666666666667
KWI,10.52408199500779,true,29.337472,47.658062,Al Jahra,0.7394444444444445
BOC,23.218149972353782,true,9.33535,-82.247471,Bocas del Toro,0.08916666666666666
BOC,24.51342775013156,true,9.300012,-82.399968,Almirante,1.3844444444444444
KRR,10.846284404497107,true,44.609976,40.120021,Maykop,1.8786111111111112
OGZ,12.220484133285451,true,43.754318,44.65437,Mozdok,1.5922222222222222
MRV,11.013005449658781,true,44.1599,43.469946,Georgievsk,0.7911111111111111
MRV,10.663561005214337,true,44.079957,43.090021,Pyatigorsk,0.44166666666666665
MRV,11.102449894103227,true,43.909967,42.720017,Kislovodsk,0.8805555555555556
STW,11.293317218164509,true,44.620053,41.950039,Nevinnomyssk,1.1472222222222221
WAA,26.45084531300959,true,66.950008,-171.816603,Enurmino,0.008055555555555555
WAA,26.442789757454037,true,65.583269,-171.024998,Lavrentiya,0
CYX,21.685675405404186,true,69.42444,161.481143,Mikhalkino,1.421111111111111
KGD,7.997017431484789,true,54.631638,21.810854,Chernyakhovsk,1.5202777777777778
MMK,9.55082525687193,true,69.073056,33.423066,Severomorsk,0.8725
MMK,9.851658590205263,true,69.205219,33.450247,Polyarnyy,1.1733333333333333
TAY,11.169188407089136,true,59.111597,28.074658,Slantsy,3.6966666666666668
LED,6.06748063599917,true,59.730009,30.650005,Kolpino,0.5586111111111111
KBP,9.684144309629982,true,52.534815,31.944861,Novozybkov,4.052777777777778
URS,13.682964527750173,true,53.589144,34.339185,Dyatkovo,4.8052777777777775
IAR,10.952502713121698,true,56.854345,41.364286,Shuya,2.4052777777777776
IAR,11.093613824232808,true,57.469966,42.129976,Kineshma,2.546388888888889
GOJ,9.532877125052078,true,56.494341,43.594383,Balakhna,0.7052777777777778
GOJ,10.317877125052078,true,55.399989,43.800003,Arzamas,1.4902777777777778
SVO,8.885538554723949,true,56.257405,34.327455,Rzhev,2.7177777777777776
SVO,9.891927443612838,true,57.583034,34.563099,Vyshnniy Volochek,3.7241666666666666
VOZ,10.28351290928485,true,52.580006,38.500017,Yelets,1.4147222222222224
IAR,10.304169379788364,true,57.524356,38.330001,Uglich,1.7569444444444444
DME,7.907966085749733,true,55.820015,38.979987,Orekhovo-Zuevo,1.6791666666666667
SVO,7.134982999168394,true,56.343058,36.698731,Klin,0.9672222222222222
SVO,7.333316332501727,true,56.33001,38.170011,Sergiyev Posad,1.1655555555555557
DME,7.6243549746386226,true,55.079983,38.78496,Kolomna,1.3955555555555557
DME,8.196854974638622,true,54.514333,37.094366,Aleksin,1.9680555555555554
DME,8.348243863527511,true,54.090018,38.219982,Novomoskovsk,2.1194444444444445
DME,8.416577196860844,true,54.014337,37.514289,Shchekino,2.187777777777778
RTW,12.593680413472923,true,50.016106,45.426106,Nikolayevsk,3.1933333333333334
KRR,10.62961773783044,true,44.468718,39.728727,Apsheronsk,1.6619444444444444
KRR,10.970173293385995,true,45.447083,40.582112,Kropotkin,2.0025
SKX,9.761572407020157,true,54.064334,44.924379,Ruzayevka,0.7166666666666667
TBW,10.265216200930809,true,52.657392,42.717434,Kirsanov,1.4183333333333332
TBW,9.959382867597476,true,52.899987,40.499998,Michurinsk,1.1125
UUA,10.792873442380634,true,54.459969,53.459982,Oktyabrskiy,0.9783333333333334
TBW,11.20132731204192,true,51.368711,42.088738,Borisoglebsk,2.354444444444445
CEK,12.784295437812796,true,54.368502,60.808526,Plast,2.106666666666667
MQF,15.93059428828153,true,54.945883,58.795884,Bakal,5.436944444444444
OVS,15.964999397544746,true,59.794786,60.484773,Krasnoturinsk,5.0649999999999995
KVX,10.268861323489896,true,58.55437,50.044377,Kirovo-Chepetsk,0.9369444444444445
OVS,14.740277175322525,true,60.156521,59.961549,Severouralsk,3.8402777777777777
OSW,11.216435588951157,true,51.200013,58.330021,Novotroitsk,0.5672222222222222
UUA,11.895095664602856,true,53.663015,52.433016,Buguruslan,2.0805555555555553
KUF,11.006975222497601,true,52.974323,49.724344,Chapayevsk,1.4144444444444444
KUF,11.42975300027538,true,53.169996,48.479976,Syzran,1.8372222222222223
KUF,10.653919666942047,true,53.119999,49.91994,Novokuybishevsk,1.061388888888889
NBC,10.373611240018205,true,55.699997,52.319948,Naberezhnyye Chelny,0.6730555555555555
KZN,10.678743932878744,true,55.840557,48.655004,Zelenodolsk,1.2744444444444445
UUA,10.340928997936189,true,54.598694,52.448726,Leninogorsk,0.5263888888888889
SGC,12.887665519448554,true,61.077653,72.702683,Nefteyugansk,1.1622222222222223
UUA,10.073984553491744,true,54.55433,52.794286,Bugulma,0.2594444444444444
KEJ,14.165992813909094,true,54.660009,86.169975,Leninsk Kuznetsky,1.0075
TOF,16.08205549899694,true,56.080025,86.040009,Anzhero Sudzhensk,3.0836111111111113
NOZ,14.026170423502059,true,54.000023,86.640024,Kiselevsk,0.6847222222222222
NOZ,15.076448201279836,true,53.233274,87.316675,Mundybash,1.7349999999999999
ABA,14.151109807060616,true,53.831325,91.22269,Chernogorsk,0.3586111111111111
ABA,16.92916536261617,true,52.669019,90.095369,Abaza,3.1366666666666663
KEJ,16.543215036131315,true,55.237674,84.377681,Toguchin,3.3847222222222224
PWQ,18.207289195816912,true,54.359226,77.274187,Kupina,5.708611111111111
KJA,15.713287053016781,true,55.96197,94.702788,Zaozernyy,2.2841666666666667
KJA,16.147453719683448,true,56.216477,89.518401,Bogotol,2.7183333333333333
HTA,23.209296610455052,true,51.870566,116.030633,Shilka,3.2930555555555556
UUD,19.85528283872673,true,51.282695,108.832675,Petrovsk Zabaykalskiy,2.6108333333333333
VVO,25.732972267040825,true,44.162303,133.282345,Arsenyev,3.0330555555555554
VVO,24.869361155929713,true,43.134872,133.134912,Partizansk,2.1694444444444443
CKH,19.93932509454922,true,74.898308,142.105011,Zemlya Bunge,0.3005555555555556
JXA,30.374443534640307,true,45.927286,133.722318,Dalnerechensk,5.977222222222222
PYJ,21.522706413934117,true,68.51663,107.799973,Put Lenina,6.759444444444444
JMU,31.271018496757442,true,48.999992,131.083306,Obluchye,6.907777777777778
GDX,26.991117370947244,true,61.633278,147.916697,Omchak,7.496944444444444
TIJ,26.04580020562814,true,30.764051,-116.00926,Vicente Guerrero,3.983611111111111
LTO,20.56759357832551,true,26.013333,-111.351663,Loreto,0.11027777777777777
PDS,21.254276530605587,true,28.329988,-100.849979,Allende,0.6880555555555555
LTO,22.943426911658843,true,25.040008,-111.659991,Ciudad Constitucion,2.486111111111111
PDS,21.85566541949448,true,27.949959,-101.219982,Nueva Rosita,1.2894444444444444
CUU,21.714042773170675,true,26.933355,-105.666636,Hidalgo del Parral,3.379722222222222
CJS,23.06409723151782,true,31.100025,-107.979983,Ascension,2.1811111111111114
TRC,18.68068013499924,true,25.570053,-103.500024,Gomez Palacio,0.2611111111111111
DGO,19.984430213103646,true,24.519988,-104.779997,Canatlan,1.1780555555555556
CUL,22.162872115345014,true,24.636045,-107.916215,Altata,0.8686111111111111
CEN,21.627943846019594,true,27.580008,-109.929993,Esperanza,0.33111111111111113
TUS,21.01432835297012,true,30.616618,-111.049951,Magdalena,2.8044444444444445
HMO,23.36517177507112,true,30.420015,-109.649984,Nacozari Viejo,4.441111111111111
ZCL,20.462264489846145,true,22.350017,-102.88001,Villanueva,1.6763888888888887
MTY,19.78907199498652,true,25.189999,-99.839989,Montemorelos,1.743611111111111
MTY,19.833516439430966,true,26.510021,-100.179968,Sabinas Hidalgo,1.7880555555555555
SLP,21.80266033574729,true,22.000012,-99.669999,Cardenas,3.1527777777777777
SLP,20.91766033574729,true,21.929991,-99.980006,Rio Verde,2.267777777777778
TAM,20.658910445388187,true,21.979988,-99.020013,Ciudad Valles,2.2311111111111113
CVM,21.95496286975897,true,22.733353,-98.950017,Ciudad Mante,2.3188888888888886
REX,19.618234919709977,true,26.079996,-98.300031,Reynosa,0.2225
TAM,18.561410445388187,true,22.318908,-97.836106,Ciudad Madero,0.13361111111111112
ZLO,21.684861888749307,true,19.770019,-104.369997,Autlan,2.205277777777778
UPN,23.703410310877178,true,19.079984,-102.350017,Apatzingan,1.2916666666666667
TPQ,21.354015765752916,true,21.819998,-105.220048,Santiago Ixcuintla,1.4416666666666667
PBC,19.726222356375946,true,18.900021,-98.449996,Atlixco,0.7136111111111112
PBC,21.57594457859817,true,18.19996,-98.049995,Acatlan,2.5633333333333335
VSA,19.81370789090897,true,18.400025,-93.229979,Paraiso,1.373888888888889
PBC,19.590389023042615,true,19.319995,-98.23001,Tlaxcala,0.5777777777777777
BJX,19.73282204499252,true,20.670016,-101.499991,Irapuato,0.8338888888888889
QRO,19.837127982392825,true,20.530025,-100.800008,Celaya,0.9788888888888889
ACA,20.841717582959202,true,17.549974,-99.50001,Chilpancingo,1.4858333333333333
TLC,23.883006926338233,true,18.370001,-99.539981,Iguala,2.6491666666666664
ACA,21.10616202740365,true,17.199995,-100.43003,Atoyac,1.7502777777777778
ZIH,21.379345412096125,true,17.249992,-100.679989,Tecpan,1.9941666666666669
QRO,19.422127982392826,true,20.379982,-100.000031,San Juan del Rio,0.5638888888888889
MTT,20.216179919912467,true,17.939976,-94.73999,Jaltipan,0.5452777777777779
JAL,21.706732714912377,true,18.850024,-97.129999,Orizaba,2.4641666666666664
JAL,19.50006604824571,true,19.529982,-96.919986,Xalapa,0.2575
JAL,21.62006604824571,true,20.216581,-96.783354,Nautla,2.3775
TGZ,19.84412845403131,true,16.749997,-92.633374,San Cristobal de Las Casas,1.2244444444444444
TAP,22.203205981778076,true,15.330006,-92.62999,Escuintla,1.2816666666666667
MID,18.55207265162697,true,21.09999,-89.279987,Motul,0.8672222222222222
MID,19.555128207182523,true,20.199993,-89.279987,Tekax,1.8702777777777777
MID,20.019850429404748,true,20.129972,-88.919984,Peto,2.335
MID,18.78457265162697,true,20.479976,-90.080016,Halacho,1.0997222222222223
IBA,13.75824214463916,true,7.629959,4.179993,Iwo,1.1172222222222221
IBA,14.127408811305827,true,7.970016,3.590003,Iseyin,1.486388888888889
SKP,6.074755866157848,true,42.00923,20.970079,Tetovo,0.7852777777777777
BEY,8.233649507648584,true,33.563028,35.368787,Saida,0.4358333333333333
GDN,5.140773903757966,true,54.18996,19.402681,Elblag,0.9783333333333334
KGD,8.942295209262566,true,53.800035,20.480031,Olsztyn,2.4655555555555555
KTW,4.583304405874015,true,50.350039,18.909998,Bytom,0.3119444444444444
KTW,5.643859961429571,true,50.68498,17.93135,Opole,1.3724999999999998
GUW,12.241709519498297,true,47.64824,53.326502,Maqat,2.018888888888889
PEE,13.331719698571362,true,59.669987,56.749962,Solikamsk,3.3455555555555554
PEE,13.97838636523803,true,59.064365,57.634301,Kizel,3.9922222222222223
TSE,14.801025473408524,true,52.499675,73.099713,Bestobe,4.819444444444445
TSE,11.759358806741858,true,50.579948,72.569927,Osakarovka,1.777777777777778
KGF,15.682193083164496,true,48.274869,72.859883,Aqadyr,3.378333333333333
PWQ,14.220622529150244,true,52.499908,78.149948,Sharbaqty,1.7219444444444443
UKK,14.861119828266448,true,50.631598,81.904964,Shemonaikha,1.6202777777777777
UKK,14.746397606044226,true,49.699898,83.424871,Serebryansk,1.5055555555555555
ALA,12.024566561643883,true,43.334137,76.82884,Boralday,0.6641666666666667
YIN,18.904839899747355,true,44.161554,79.98012,Zharkent,1.7111111111111112
ALA,12.260677672754994,true,43.36907,77.443789,Esik,0.9002777777777777
CIT,13.57411022250487,true,42.189917,69.87991,Lenger,0.86
CIT,15.33938800028265,true,43.516503,68.51989,Kentau,2.625277777777778
FNJ,21.435404171743524,true,38.251734,125.102069,Changyon,2.5552777777777775
FNJ,22.272904171743523,true,39.381303,127.251705,Munchon,3.392777777777778
YNY,70.63135579010812,true,39.028172,127.518562,Anbyon,49.58888888888889
GMP,73.65290504060685,true,37.963999,126.564409,Kaesong,54.53333333333333
FNJ,19.846515282854636,true,39.4236,125.938969,Sunchon,0.9663888888888889
NBS,24.708197887153503,true,40.81752,128.155319,Kimhyonggwon,3.6333333333333333
BYN,23.118111587194466,true,47.476881,101.450179,Tsetserleg,4.3983333333333325
SNN,3.19115089503793,true,52.703849,-8.864147,Shannon,0.19555555555555554
WAT,5.15400501837731,true,52.258295,-7.111928,Waterford,0.17277777777777778
KIR,3.3349220390566745,true,52.266692,-9.716653,Tralee,0.2822222222222222
BLQ,4.51896425175292,true,44.650025,10.919995,Modena,0.5811111111111111
CFN,6.343060159756957,true,54.650009,-8.116673,Donegal,1.2166666666666666
SUF,6.746839113464318,true,39.083337,17.123337,Crotone,1.5705555555555555
SUF,5.789616891242096,true,38.666592,16.10004,Vibo Valentia,0.6133333333333333
NAP,5.208439273314515,true,41.05996,14.337357,Caserta,0.4922222222222222
REG,7.399331769173169,true,38.114998,15.64136,Reggio di Calabria,0.14805555555555555
BRI,5.759948299025681,true,41.319996,16.270004,Barletta,0.8541666666666666
CIY,5.8126583422520595,true,36.930031,14.729995,Ragusa,0.47833333333333333
HFA,14.663001835282591,true,32.549989,35.849998,Irbid,1.6297222222222223
TRN,4.5241084653053765,true,44.929982,8.209979,Asti,0.9919444444444444
MXP,4.175336224309265,true,45.450002,8.61998,Novara,0.6147222222222222
LUG,6.103138483093577,true,45.810006,9.080004,Como,0.5175
TRS,4.546037790052478,true,46.070016,13.240008,Udine,0.5533333333333333
TSF,4.032715710311758,true,45.670015,12.240017,Treviso,0.1488888888888889
JGN,23.25359868922524,true,39.830035,97.729993,Yumen,1.1427777777777777
LHW,21.028653280810193,true,35.600009,103.200047,Linxia,1.953888888888889
NAY,23.38640478061864,true,39.540053,115.789976,Zhuozhou,1.1230555555555557
LCX,24.394938252011183,true,26.229987,117.580048,Sanming,1.7586111111111111
SZX,23.40540861690369,true,23.079972,114.399983,Huizhou,1.4052777777777776
SWA,24.834757322638776,true,23.680039,116.630028,Chaozhou,0.6744444444444445
EBU,7.823234858183677,true,46.033326,4.066666,Roanne,0.8636111111111112
LOH,25.977238906089976,true,-3.670023,-79.649981,Pinas,1.7858333333333334
GPS,26.449910428729517,true,-0.933342,-91.016651,Puerto Villamil,0.5902777777777778
SCY,25.790580074964055,true,-0.900011,-89.599968,Puerto Baquerizo Moreno,0.06222222222222222
